GeneNames	Score
PPIL2	5.5673575413143e-09
POMK	5.56020741515024e-09
NMRK1	5.55924227704615e-09
DUSP26	5.55838388677572e-09
SULT1A3	5.5559559805899e-09
FAM71C	5.55194095634862e-09
CNOT4	5.54968249596689e-09
OR14C36	5.54812564760227e-09
CA6	5.54394177952268e-09
TMEM109	5.54361355088452e-09
DDC	5.54300342410997e-09
C8orf74	5.53700076152469e-09
NRBP1	5.53307702642316e-09
ZNF625	5.52682047877532e-09
APOBEC3H	5.52661383669184e-09
TDRKH	5.52440826753254e-09
OR52K1	5.52186750840942e-09
EN1	5.51938034915353e-09
PDC	5.5117267462268e-09
GMEB2	5.50910283195921e-09
FAXDC2	5.50887304372831e-09
ZNF580	5.50554280807413e-09
CMTM6	5.49692690341737e-09
MTX2	5.49607848195196e-09
GCSH	5.49552484815406e-09
PCDHGA4	5.49342317740203e-09
GRHL2	5.4932650551128e-09
TSTA3	5.49304010792597e-09
OR8D1	5.49245624562921e-09
ATP8B1	5.49171828480823e-09
BDH1	5.49073622824949e-09
BRD8	5.4841785823049e-09
C1orf204	5.48130682410783e-09
ARMCX3	5.46710148414588e-09
NAGS	5.46491504122557e-09
CAB39	5.46452257827816e-09
SMYD2	5.46431047514813e-09
PRR14	5.46426859673473e-09
GALNT12	5.46309575907349e-09
ANKRD44	5.46196636236368e-09
MAGEA4	5.45790195761677e-09
ARGLU1	5.45474055033416e-09
CRISPLD2	5.45449296134521e-09
TTLL3	5.45035502761245e-09
GOLGA4	5.44727959553488e-09
OGFOD1	5.44564245836145e-09
STC2	5.44423983682592e-09
HLA-DOB	5.44419922273396e-09
PHLDA2	5.44303985699166e-09
MIPOL1	5.44147085743995e-09
ST3GAL4	5.43849913470422e-09
MTCH2	5.43709227358879e-09
FRMD8	5.43186661766664e-09
JMY	5.41985123375718e-09
KLHL11	5.41577639554383e-09
DBP	5.41348735142514e-09
SLC26A8	5.41238256541925e-09
SUB1	5.4102247546571e-09
BCL11A	5.40897613104082e-09
ZNF446	5.40786902982713e-09
HIVEP2	5.40583681174454e-09
LOC102724788	5.40411648968891e-09
UBAP1	5.40310578688034e-09
LIN7C	5.39694864357946e-09
RHBDL2	5.38843974154551e-09
CORIN	5.38669403915273e-09
RGPD5	5.38621629484124e-09
XPO6	5.3818468379073e-09
NFIA	5.38080346515082e-09
ARMC7	5.37932135759966e-09
RASSF4	5.37927554674185e-09
SULT1A2	5.37752503375604e-09
MRPL10	5.37572573624363e-09
GPC5	5.37271616363358e-09
GRXCR2	5.37270585954775e-09
BSDC1	5.37159456294899e-09
ZNF250	5.37063665820129e-09
RNF220	5.36945530755206e-09
GTF3A	5.36800667851235e-09
LIPI	5.36334827693126e-09
MAGEA12	5.36310488295092e-09
GRHL3	5.36175833301888e-09
IGLC1	5.35961533925604e-09
TMEM31	5.35961533925604e-09
GCNT1	5.35878614092569e-09
DYRK4	5.35829423283921e-09
NDUFA12	5.35432183274598e-09
MED11	5.34798504931749e-09
MYZAP	5.3462246927744e-09
CAPN9	5.33713983065916e-09
RBMS2	5.33204666575146e-09
ZBTB48	5.3319039809248e-09
CYP4X1	5.33173993519936e-09
ISCA2	5.32992843552278e-09
ZNF277	5.32318548243246e-09
PRPF4B	5.32158981085462e-09
LNX2	5.31763865667959e-09
ADD3	5.31761943805739e-09
FYCO1	5.31617749986552e-09
TBC1D15	5.3153650836168e-09
RFX4	5.31265086068463e-09
MLLT6	5.31218442122363e-09
NRAP	5.31129858994251e-09
SPTLC1	5.30914095934879e-09
GGT6	5.30770164097837e-09
PPP4R3A	5.30333760428085e-09
HENMT1	5.30321602888982e-09
TAF3	5.29905359557407e-09
DHRS1	5.29649196904954e-09
OR6S1	5.29623734250845e-09
ZNF511	5.2960732669128e-09
MAPRE3	5.29213016258679e-09
NFKBIL1	5.29069805402117e-09
HBZ	5.28851898960448e-09
KRI1	5.28706532252608e-09
TIGAR	5.28704165602612e-09
WWC2	5.28562192546827e-09
ZC2HC1A	5.2776419471013e-09
KIAA1033	5.2737410770887e-09
ZNF202	5.27243110962696e-09
ACOT13	5.27059383771626e-09
EGR4	5.26706810184423e-09
SMARCA1	5.26593897875767e-09
OR56A3	5.26335110051887e-09
LIPF	5.25338715190797e-09
LYPLA2	5.24696589535137e-09
TMOD1	5.2462726612478e-09
DSC3	5.24618544160139e-09
ATP6V1A	5.24101358545937e-09
CPNE2	5.23755334176638e-09
STK33	5.23511291774893e-09
KIAA0232	5.23190424649294e-09
MRPL45	5.23166062793518e-09
PATZ1	5.2268489854405e-09
C2CD5	5.22639668162153e-09
ATG10	5.22262593226512e-09
WBSCR17	5.21986670869759e-09
MYO3B	5.21839544871326e-09
MYO7B	5.21839544871326e-09
PLEKHH3	5.21839544871326e-09
C11orf49	5.21769261050162e-09
MRPS10	5.21745480505309e-09
FOXN3	5.21733349766397e-09
NKX2-3	5.21132170316046e-09
MTIF3	5.20538913683393e-09
GYPA	5.20348345195479e-09
GLB1L	5.2034231748354e-09
GOLM1	5.19982534962564e-09
SLC39A7	5.19776598625836e-09
TRAPPC9	5.19470999660714e-09
ASB15	5.19217970475825e-09
CCER1	5.19181256828554e-09
DUS3L	5.19169914405322e-09
C17orf107	5.19134251847705e-09
TCIRG1	5.19087570321429e-09
HFE2	5.18858969743476e-09
MMP25	5.18558475785442e-09
MRPL17	5.18282015403286e-09
PGAP1	5.17715557374898e-09
STK17B	5.17669430255399e-09
ARPIN	5.16473170496694e-09
GRSF1	5.16262860743713e-09
ZNF155	5.15520410028957e-09
MRPL35	5.15347488830665e-09
ALAD	5.1518437199729e-09
FIGLA	5.15131233564224e-09
CYGB	5.14872403886745e-09
HIKESHI	5.14594015189915e-09
ONECUT3	5.14464701352999e-09
JOSD2	5.1377550405266e-09
KEL	5.13756312220036e-09
LRRC41	5.13366882497395e-09
IGSF8	5.1321811621154e-09
ART4	5.13205257874623e-09
CFAP53	5.12850939484792e-09
FAAP20	5.12693360262009e-09
PLEKHA5	5.12434345805101e-09
ZNF273	5.12211769440449e-09
SIMC1	5.12141568274556e-09
INTS6	5.11975846221823e-09
FAM171B	5.10810265595631e-09
ADH1A	5.10353255781425e-09
MRPL24	5.10288027038593e-09
C10orf88	5.10275688379202e-09
ZSCAN26	5.10169975976123e-09
DIMT1	5.09969039255036e-09
ZNF20	5.09684713685958e-09
METTL13	5.09600869037129e-09
UBL5	5.09447489891195e-09
C1QTNF5	5.09438086162014e-09
ZG16B	5.0943483958971e-09
C1orf131	5.09102174017997e-09
FNDC5	5.09031592527958e-09
C8orf48	5.08994007766206e-09
MYLK3	5.08811468801349e-09
MUC13	5.08692254725228e-09
TUFT1	5.08507287027581e-09
ARMCX2	5.08365152515804e-09
FBXO27	5.07979032228326e-09
C11orf98	5.07679668076857e-09
PLEKHJ1	5.07532458904133e-09
ZG16	5.07445252588134e-09
SP4	5.073838104349e-09
MIR34B	5.07308966758596e-09
OR10J3	5.06742908205496e-09
CHGA	5.06725713568622e-09
NDUFA6	5.06451536046969e-09
MAGEA2	5.063681974337e-09
ATP6V0B	5.06219596152798e-09
ABCC13	5.06151505822853e-09
OR10K1	5.05842114895102e-09
SENP8	5.05840391724256e-09
SEZ6L2	5.05521072808757e-09
TESC	5.05496633272677e-09
MYPN	5.05458360875049e-09
TRPM1	5.05119795966316e-09
NEK3	5.05075865710742e-09
SULT2B1	5.05071408821774e-09
GAPDHS	5.04439378352161e-09
ATG4B	5.04307425177729e-09
SLC25A48	5.0418173480944e-09
CYS1	5.04115676861496e-09
FASTKD5	5.0397583245981e-09
MIR15B	5.03955203277149e-09
MIR16-1	5.03955203277149e-09
MIR16-2	5.03955203277149e-09
NAA15	5.03481239917693e-09
MXRA5	5.03406564264144e-09
IPO9	5.02881681349281e-09
RHBDD1	5.02792646775775e-09
GNPTG	5.02163451431143e-09
KLHL6	5.02119997215285e-09
SHROOM1	5.00710882165198e-09
SCARB1	5.00583288262998e-09
TRAPPC12	5.00180047811288e-09
ENOPH1	5.00035432391133e-09
ZC3H11A	4.99969799904808e-09
MMP10	4.99539945780331e-09
TMEM126B	4.99416176334731e-09
MUL1	4.99125070652465e-09
DDAH1	4.99034213126332e-09
NDUFA11	4.98972072564037e-09
TTC32	4.9889855407027e-09
ZNF558	4.98705753693136e-09
ZFP69B	4.98690847767117e-09
BCAT2	4.98061864519364e-09
FOXQ1	4.98022918254827e-09
GOLGA8B	4.9800555501263e-09
MASTL	4.97794005493879e-09
TPP2	4.97467645742614e-09
PRDX6	4.9723558925565e-09
PAFAH2	4.97139523591996e-09
UNC80	4.97026267849923e-09
MTRR	4.96986977836266e-09
DPEP3	4.96975550192463e-09
ATP5O	4.96869375531951e-09
SHQ1	4.96684588534122e-09
AGAP1	4.96504027039621e-09
MYCBP2	4.96156437237541e-09
HGSNAT	4.95767644365713e-09
SLC9A7	4.95617188192586e-09
SLC9A8	4.95617188192586e-09
RAB36	4.9560186188616e-09
POGZ	4.9538988149854e-09
TNFSF18	4.95052372355773e-09
RAB9B	4.94881516379233e-09
ADH4	4.94786413787408e-09
DDX27	4.94449259338789e-09
CLDN12	4.94299168285747e-09
FAM127B	4.9406625098103e-09
CCHCR1	4.93821474668647e-09
ATP5G1	4.93459938834168e-09
SLC35D1	4.93321456076677e-09
HLCS	4.93138150355033e-09
FAM118A	4.93115561465292e-09
KLHL18	4.93060820890278e-09
VPS35	4.929962377424e-09
ZNF263	4.92747887952159e-09
MSL3	4.92699672340302e-09
SLC7A9	4.92485231220425e-09
DEDD	4.91900512080683e-09
CD84	4.91690556271288e-09
BTBD1	4.9164646288068e-09
GPR119	4.91064984877746e-09
TUBG2	4.90642200129812e-09
RBFOX1	4.90619365744698e-09
KLHDC2	4.90490576656671e-09
MALSU1	4.90440748288223e-09
CT45A5	4.90375599996315e-09
NFE2L1	4.89785289041326e-09
ZC3H12D	4.88926272837131e-09
AIG1	4.88528556009538e-09
FADS6	4.88528556009538e-09
MARCH10	4.88396114939731e-09
RBMY1F	4.88354470791681e-09
MFN2	4.88257037612979e-09
OR6T1	4.88255955970321e-09
FUZ	4.88242444067742e-09
ZBED4	4.88206355896004e-09
ELOVL5	4.88156504218928e-09
OMP	4.88130753017637e-09
IGHMBP2	4.87193407481628e-09
BARX1	4.86969814473528e-09
CPT1B	4.86936332824352e-09
METTL21C	4.8691483708782e-09
AKIP1	4.8682272639304e-09
ZNF426	4.86699339702209e-09
POLM	4.86685356897775e-09
GSTO2	4.86633591815468e-09
EVA1C	4.86305384338962e-09
OR2T5	4.8628533957187e-09
DDX51	4.8623732184997e-09
DMTF1	4.86150141544514e-09
TMEM14C	4.85960495196461e-09
DUS2	4.85883686132817e-09
YIPF3	4.85869248294102e-09
EVI2B	4.85763292582799e-09
PAEP	4.85755221301996e-09
RBFA	4.85053096535299e-09
ERMN	4.85011931019055e-09
SUPV3L1	4.84869913017332e-09
SCARA3	4.84654702923321e-09
UTP6	4.8417681133121e-09
MPDU1	4.84113349785261e-09
BDH2	4.83904810939379e-09
MIP	4.83879750685346e-09
RNF214	4.8381545169365e-09
BORCS8-MEF2B	4.83606833406685e-09
CHDH	4.83574204829919e-09
OR5P2	4.83417962498278e-09
PRCD	4.83353021531075e-09
HMCN1	4.83013337900388e-09
FAM90A1	4.82523628681117e-09
OR2V1	4.82167126465619e-09
OR2V2	4.82167126465619e-09
AANAT	4.82104407733805e-09
KDM3A	4.8188693730515e-09
BPIFA1	4.81584561945492e-09
RPA4	4.81166250458658e-09
CEACAM21	4.81134285465809e-09
CACTIN	4.81049580314094e-09
NKIRAS2	4.81003526774829e-09
STX7	4.80721449625595e-09
PDLIM4	4.80681620695358e-09
SEC16A	4.80679192361358e-09
NDUFV2	4.80634031084165e-09
RENBP	4.80454776644727e-09
CUTC	4.80011967983112e-09
CEP95	4.79976390042329e-09
LARP4B	4.79947321216831e-09
FCN2	4.79819981834414e-09
NUCB1	4.79734605102474e-09
NAA38	4.79448173277064e-09
MRPL41	4.79367291867261e-09
RCOR3	4.79292296214015e-09
C5AR2	4.78879272883177e-09
AHCYL2	4.7858948281449e-09
SLC4A9	4.78537815119569e-09
BLOC1S4	4.7820958595589e-09
PDLIM1	4.78016096508878e-09
MOAP1	4.77789907059371e-09
HSPB11	4.7769818372903e-09
ZNF439	4.77488918370413e-09
GLRA2	4.77423894744702e-09
CCNI	4.77032994560348e-09
CNNM3	4.76760889416563e-09
MIR183	4.76638431786903e-09
NRBF2	4.76602856393361e-09
CCDC97	4.76420539082915e-09
UBXN6	4.76399960739381e-09
KDM3B	4.76376198740477e-09
WDR46	4.76196697980414e-09
SP140	4.7617782428617e-09
MUC16	4.75962836472186e-09
TRIP4	4.75931022456677e-09
DNAJC10	4.75910809721673e-09
KLHL9	4.75807769384253e-09
FAM83H	4.75601829255078e-09
FAM110B	4.75139273222955e-09
CTDSP1	4.74391103065864e-09
CAPN8	4.74104067430436e-09
TMEM106A	4.74013903252946e-09
PROM1	4.73842033009465e-09
GPATCH8	4.73590191850026e-09
TRIM35	4.73502249137992e-09
MIR34A	4.72931594119899e-09
PFKFB3	4.72845048523421e-09
LRRC42	4.72731029892104e-09
MITD1	4.72720383369828e-09
ZNF395	4.72483752213376e-09
ARL6IP5	4.72422303956642e-09
TTC23L	4.71922438464882e-09
OR3A3	4.71828304473376e-09
TRAPPC11	4.71699253607622e-09
OR4F21	4.71581820253015e-09
OR4F29	4.71581820253015e-09
ANKIB1	4.71445144346846e-09
NCDN	4.71080642339704e-09
ARL16	4.71047717775644e-09
HYDIN	4.70861152915746e-09
ZNF264	4.69924208104629e-09
OCA2	4.69731828394759e-09
OR1J2	4.69711847512844e-09
OR1L1	4.69711847512844e-09
OR2A1	4.69711847512844e-09
OR2A42	4.69711847512844e-09
OR2T33	4.69711847512844e-09
OR2T8	4.69711847512844e-09
PRSS8	4.69575889674732e-09
CHP2	4.69545195900186e-09
NIT1	4.69476171569494e-09
SLC27A6	4.69448483767798e-09
KRTAP19-5	4.69300654027901e-09
RINL	4.69267359817153e-09
OR2AE1	4.69085796722625e-09
NDUFB2	4.69051198069672e-09
TMEM160	4.69027357363367e-09
CDIP1	4.6884855580555e-09
GRHPR	4.68741259052e-09
STX19	4.68576610217378e-09
ZRSR2	4.68537767559524e-09
ZNF397	4.68534431119643e-09
PMPCB	4.68144267886147e-09
IFT172	4.68126124049159e-09
HMBOX1	4.67580236009966e-09
HLF	4.67520102955176e-09
UVSSA	4.67507128933897e-09
SNCG	4.6732233655104e-09
VPS54	4.67232325455802e-09
OR2L13	4.67114834756986e-09
NEK8	4.66950986752118e-09
KCNA7	4.66647878567271e-09
C19orf33	4.66241226311463e-09
HOXB13	4.66175618458429e-09
ZNF449	4.66056200574547e-09
KIF21A	4.66008792141987e-09
KLF16	4.65724184816382e-09
OR6C2	4.65503018691344e-09
LDOC1	4.65384082713311e-09
MIR15A	4.65360436213375e-09
TYRP1	4.65204921343409e-09
C1GALT1	4.65116565477413e-09
FARSB	4.65079057140427e-09
CHMP1B	4.64976258398644e-09
ALOX15	4.64819723746766e-09
C5orf60	4.64807999089319e-09
KCMF1	4.64796857060208e-09
MSRB3	4.64691020728675e-09
SMARCAD1	4.64664075917947e-09
SNRNP27	4.64457893151716e-09
MPP1	4.64423421011629e-09
HMGB4	4.64129591178727e-09
CTTNBP2NL	4.63910725676225e-09
TKTL2	4.63843056224433e-09
USP3	4.63719607971246e-09
BZW2	4.63713720681654e-09
TRMT2A	4.63702633212404e-09
TLX2	4.63641493216753e-09
CCDC90B	4.63444647614962e-09
VTI1B	4.63209813097208e-09
OR14I1	4.63195827840904e-09
CCDC149	4.62832996412628e-09
ADAMTSL5	4.62757069453048e-09
PDE6A	4.62653302217638e-09
OR10H5	4.62450109304609e-09
OR51M1	4.62450109304609e-09
OR51Q1	4.62450109304609e-09
OR5M11	4.62450109304609e-09
BCKDHA	4.62097865874851e-09
BCKDHB	4.62097865874851e-09
TMUB2	4.61799771861967e-09
SPAG8	4.61749983690753e-09
PPM1F	4.6158141341418e-09
FAM103A1	4.61427123487069e-09
PIEZO1	4.61087308504061e-09
ZKSCAN8	4.60535137715304e-09
KRT72	4.59931230212837e-09
BICC1	4.59911034463324e-09
RAB41	4.59710112607486e-09
GTF3C6	4.59604772354589e-09
RAB43	4.59178243667225e-09
OR10A3	4.59160822036909e-09
SYTL2	4.58894878320036e-09
FBXL6	4.58459587725897e-09
OR6K3	4.58393590941707e-09
OR6N1	4.58393590941707e-09
OR6N2	4.58393590941707e-09
OR2T29	4.58393445894297e-09
OR51T1	4.58393445894297e-09
SLC25A36	4.57728757987407e-09
C6orf106	4.57187731605348e-09
CLK3	4.57103338894255e-09
GLRX	4.57019240256014e-09
OR10G2	4.57012692390512e-09
HSPB3	4.56841010945242e-09
CYP39A1	4.56784203429939e-09
CNTNAP2	4.56690555918216e-09
LOC102723532	4.56513170679649e-09
OR10A2	4.56513170679649e-09
OR10A4	4.56513170679649e-09
OR10A5	4.56513170679649e-09
OR10A6	4.56513170679649e-09
OR10A7	4.56513170679649e-09
OR10AD1	4.56513170679649e-09
OR10AG1	4.56513170679649e-09
OR10C1	4.56513170679649e-09
OR10G3	4.56513170679649e-09
OR10G7	4.56513170679649e-09
OR10G8	4.56513170679649e-09
OR10G9	4.56513170679649e-09
OR10H1	4.56513170679649e-09
OR10H2	4.56513170679649e-09
OR10H3	4.56513170679649e-09
OR10H4	4.56513170679649e-09
OR10J5	4.56513170679649e-09
OR10S1	4.56513170679649e-09
OR10V1	4.56513170679649e-09
OR10W1	4.56513170679649e-09
OR10X1	4.56513170679649e-09
OR10Z1	4.56513170679649e-09
OR11A1	4.56513170679649e-09
OR11H1	4.56513170679649e-09
OR11H4	4.56513170679649e-09
OR11H6	4.56513170679649e-09
OR12D2	4.56513170679649e-09
OR12D3	4.56513170679649e-09
OR13C2	4.56513170679649e-09
OR13C4	4.56513170679649e-09
OR13C5	4.56513170679649e-09
OR13C8	4.56513170679649e-09
OR13C9	4.56513170679649e-09
OR13D1	4.56513170679649e-09
OR13F1	4.56513170679649e-09
OR13H1	4.56513170679649e-09
OR14A16	4.56513170679649e-09
OR1A1	4.56513170679649e-09
OR1A2	4.56513170679649e-09
OR1B1	4.56513170679649e-09
OR1D5	4.56513170679649e-09
OR1E1	4.56513170679649e-09
OR1E2	4.56513170679649e-09
OR1F1	4.56513170679649e-09
OR1I1	4.56513170679649e-09
OR1J1	4.56513170679649e-09
OR1L3	4.56513170679649e-09
OR1L4	4.56513170679649e-09
OR1L6	4.56513170679649e-09
OR1L8	4.56513170679649e-09
OR1M1	4.56513170679649e-09
OR1N1	4.56513170679649e-09
OR1N2	4.56513170679649e-09
OR1Q1	4.56513170679649e-09
OR1S1	4.56513170679649e-09
OR1S2	4.56513170679649e-09
OR2A12	4.56513170679649e-09
OR2A14	4.56513170679649e-09
OR2A2	4.56513170679649e-09
OR2A25	4.56513170679649e-09
OR2A5	4.56513170679649e-09
OR2AG2	4.56513170679649e-09
OR2AK2	4.56513170679649e-09
OR2AP1	4.56513170679649e-09
OR2AT4	4.56513170679649e-09
OR2B11	4.56513170679649e-09
OR2B2	4.56513170679649e-09
OR2B3	4.56513170679649e-09
OR2B6	4.56513170679649e-09
OR2C1	4.56513170679649e-09
OR2D2	4.56513170679649e-09
OR2D3	4.56513170679649e-09
OR2F1	4.56513170679649e-09
OR2F2	4.56513170679649e-09
OR2G2	4.56513170679649e-09
OR2G3	4.56513170679649e-09
OR2G6	4.56513170679649e-09
OR2H2	4.56513170679649e-09
OR2L5	4.56513170679649e-09
OR2L8	4.56513170679649e-09
OR2M2	4.56513170679649e-09
OR2M3	4.56513170679649e-09
OR2M5	4.56513170679649e-09
OR2M7	4.56513170679649e-09
OR2S2	4.56513170679649e-09
OR2T1	4.56513170679649e-09
OR2T11	4.56513170679649e-09
OR2T12	4.56513170679649e-09
OR2T2	4.56513170679649e-09
OR2T27	4.56513170679649e-09
OR2T3	4.56513170679649e-09
OR2T34	4.56513170679649e-09
OR2T4	4.56513170679649e-09
OR2T6	4.56513170679649e-09
OR2Y1	4.56513170679649e-09
OR2Z1	4.56513170679649e-09
OR4A15	4.56513170679649e-09
OR4A47	4.56513170679649e-09
OR4A5	4.56513170679649e-09
OR4B1	4.56513170679649e-09
OR4C11	4.56513170679649e-09
OR4C12	4.56513170679649e-09
OR4C13	4.56513170679649e-09
OR4C15	4.56513170679649e-09
OR4C16	4.56513170679649e-09
OR4C3	4.56513170679649e-09
OR4C46	4.56513170679649e-09
OR4C6	4.56513170679649e-09
OR4D1	4.56513170679649e-09
OR4D10	4.56513170679649e-09
OR4D11	4.56513170679649e-09
OR4D2	4.56513170679649e-09
OR4D5	4.56513170679649e-09
OR4D9	4.56513170679649e-09
OR4F15	4.56513170679649e-09
OR4F16	4.56513170679649e-09
OR4F17	4.56513170679649e-09
OR4F3	4.56513170679649e-09
OR4F4	4.56513170679649e-09
OR4F5	4.56513170679649e-09
OR4F6	4.56513170679649e-09
OR4K13	4.56513170679649e-09
OR4K14	4.56513170679649e-09
OR4K15	4.56513170679649e-09
OR4K17	4.56513170679649e-09
OR4K2	4.56513170679649e-09
OR4K5	4.56513170679649e-09
OR4L1	4.56513170679649e-09
OR4P4	4.56513170679649e-09
OR4Q3	4.56513170679649e-09
OR4S1	4.56513170679649e-09
OR4S2	4.56513170679649e-09
OR4X1	4.56513170679649e-09
OR4X2	4.56513170679649e-09
OR51A2	4.56513170679649e-09
OR51A4	4.56513170679649e-09
OR51A7	4.56513170679649e-09
OR51B2	4.56513170679649e-09
OR51B4	4.56513170679649e-09
OR51B5	4.56513170679649e-09
OR51B6	4.56513170679649e-09
OR51D1	4.56513170679649e-09
OR51F2	4.56513170679649e-09
OR51G1	4.56513170679649e-09
OR51G2	4.56513170679649e-09
OR51I1	4.56513170679649e-09
OR51I2	4.56513170679649e-09
OR51L1	4.56513170679649e-09
OR51S1	4.56513170679649e-09
OR51V1	4.56513170679649e-09
OR52A5	4.56513170679649e-09
OR52B2	4.56513170679649e-09
OR52B6	4.56513170679649e-09
OR52E4	4.56513170679649e-09
OR52E6	4.56513170679649e-09
OR52E8	4.56513170679649e-09
OR52H1	4.56513170679649e-09
OR52I1	4.56513170679649e-09
OR52I2	4.56513170679649e-09
OR52J3	4.56513170679649e-09
OR52K2	4.56513170679649e-09
OR52L1	4.56513170679649e-09
OR52M1	4.56513170679649e-09
OR52N1	4.56513170679649e-09
OR52N5	4.56513170679649e-09
OR52R1	4.56513170679649e-09
OR52W1	4.56513170679649e-09
OR56A4	4.56513170679649e-09
OR56B1	4.56513170679649e-09
OR56B4	4.56513170679649e-09
OR5A2	4.56513170679649e-09
OR5AC2	4.56513170679649e-09
OR5AN1	4.56513170679649e-09
OR5AP2	4.56513170679649e-09
OR5AR1	4.56513170679649e-09
OR5AS1	4.56513170679649e-09
OR5B12	4.56513170679649e-09
OR5B17	4.56513170679649e-09
OR5B2	4.56513170679649e-09
OR5B3	4.56513170679649e-09
OR5C1	4.56513170679649e-09
OR5D13	4.56513170679649e-09
OR5D14	4.56513170679649e-09
OR5D16	4.56513170679649e-09
OR5D18	4.56513170679649e-09
OR5F1	4.56513170679649e-09
OR5H1	4.56513170679649e-09
OR5H14	4.56513170679649e-09
OR5H15	4.56513170679649e-09
OR5H2	4.56513170679649e-09
OR5H6	4.56513170679649e-09
OR5I1	4.56513170679649e-09
OR5J2	4.56513170679649e-09
OR5K1	4.56513170679649e-09
OR5K2	4.56513170679649e-09
OR5K3	4.56513170679649e-09
OR5K4	4.56513170679649e-09
OR5L1	4.56513170679649e-09
OR5L2	4.56513170679649e-09
OR5M1	4.56513170679649e-09
OR5M10	4.56513170679649e-09
OR5M3	4.56513170679649e-09
OR5M8	4.56513170679649e-09
OR5M9	4.56513170679649e-09
OR5P3	4.56513170679649e-09
OR5R1	4.56513170679649e-09
OR5T1	4.56513170679649e-09
OR5T2	4.56513170679649e-09
OR5T3	4.56513170679649e-09
OR5W2	4.56513170679649e-09
OR6A2	4.56513170679649e-09
OR6C1	4.56513170679649e-09
OR6C3	4.56513170679649e-09
OR6C4	4.56513170679649e-09
OR6C6	4.56513170679649e-09
OR6C65	4.56513170679649e-09
OR6C68	4.56513170679649e-09
OR6C74	4.56513170679649e-09
OR6C75	4.56513170679649e-09
OR6C76	4.56513170679649e-09
OR6K2	4.56513170679649e-09
OR6K6	4.56513170679649e-09
OR6P1	4.56513170679649e-09
OR6Q1	4.56513170679649e-09
OR6V1	4.56513170679649e-09
OR6X1	4.56513170679649e-09
OR6Y1	4.56513170679649e-09
OR7A10	4.56513170679649e-09
OR7A17	4.56513170679649e-09
OR7C2	4.56513170679649e-09
OR7D2	4.56513170679649e-09
OR7G1	4.56513170679649e-09
OR7G2	4.56513170679649e-09
OR8B4	4.56513170679649e-09
OR8B8	4.56513170679649e-09
OR8D2	4.56513170679649e-09
OR8D4	4.56513170679649e-09
OR8G2	4.56513170679649e-09
OR8H1	4.56513170679649e-09
OR8H2	4.56513170679649e-09
OR8H3	4.56513170679649e-09
OR8I2	4.56513170679649e-09
OR8J1	4.56513170679649e-09
OR8J3	4.56513170679649e-09
OR8K1	4.56513170679649e-09
OR8K3	4.56513170679649e-09
OR8K5	4.56513170679649e-09
OR8S1	4.56513170679649e-09
OR8U1	4.56513170679649e-09
OR8U9	4.56513170679649e-09
OR9A2	4.56513170679649e-09
OR9G1	4.56513170679649e-09
OR9G4	4.56513170679649e-09
OR9I1	4.56513170679649e-09
OR9K2	4.56513170679649e-09
OR9Q1	4.56513170679649e-09
OR9Q2	4.56513170679649e-09
ATP4A	4.56512446559954e-09
DNAJC30	4.56407270789624e-09
MXRA8	4.56153645421225e-09
GSAP	4.55985909333811e-09
PHLDA1	4.55835859399712e-09
DBT	4.55723314005627e-09
CIC	4.55209325940213e-09
MPZL2	4.55137931613858e-09
OR6C70	4.5496758427707e-09
BRPF3	4.54885563184913e-09
DNAJC19	4.54840008991295e-09
GIN1	4.54598813848724e-09
WBP2	4.54573109552535e-09
OR11G2	4.54402036088616e-09
OR4N5	4.54402036088616e-09
USP46	4.54219233631162e-09
TRIM51	4.54076777085378e-09
NAPRT	4.53880987402141e-09
CFC1	4.53848152664065e-09
POP4	4.53818919660681e-09
VMA21	4.53579267272026e-09
TTLL12	4.53538379727442e-09
SGCG	4.53484225325871e-09
KCNV1	4.53423236975154e-09
GBGT1	4.53228346596275e-09
L3MBTL4	4.53139308936102e-09
OR2W3	4.53112865881985e-09
RBP5	4.53002583831241e-09
HACL1	4.52822040036685e-09
OR3A2	4.52554537924749e-09
CLMP	4.52526569234084e-09
CTH	4.52352317792491e-09
LBH	4.52344680630527e-09
GAPT	4.52228476767709e-09
ABCF3	4.52137811898821e-09
GPSM2	4.5211868822023e-09
OR4K1	4.5202251571695e-09
RPL32	4.51987888026503e-09
DSCAML1	4.51802837310719e-09
OR8G5	4.51618415109906e-09
GPR37	4.51296255761583e-09
NUB1	4.50913001404999e-09
HR	4.5090619280002e-09
NMRK2	4.50865740014071e-09
TMEM126A	4.50804609898935e-09
DMRTA1	4.50642303674603e-09
TSSK6	4.50467471635616e-09
MTG2	4.50392994940293e-09
RHAG	4.50181402021417e-09
GP2	4.49968942123204e-09
MRPL34	4.49543381389638e-09
NUDT12	4.49430121799872e-09
GTF2IRD2	4.49275328478189e-09
OR2T10	4.49199002450855e-09
OR8A1	4.49190473725465e-09
SON	4.49152875459499e-09
DEFA5	4.49055057498415e-09
TMEM203	4.49041774027995e-09
OR10P1	4.49028224920833e-09
TBX20	4.49024152026706e-09
DNAJC1	4.48990040236049e-09
ZZEF1	4.48928706397253e-09
GALNT2	4.4889990132184e-09
GPR161	4.48730239823565e-09
P3H3	4.4808245107228e-09
ZNF174	4.48041825845417e-09
